t, v, gamma, h
2291.72, 14.7809, -1.5708, 46190.4
2291.82, 14.7802, -1.5708, 46188.9
2291.92, 14.7794, -1.5708, 46187.4
2292.02, 14.7787, -1.5708, 46185.9
2292.12, 14.778, -1.5708, 46184.5
2292.22, 14.7773, -1.5708, 46183
2292.32, 14.7766, -1.5708, 46181.5
2292.42, 14.7759, -1.5708, 46180
2292.52, 14.7751, -1.5708, 46178.5
2292.62, 14.7744, -1.5708, 46177.1
2292.72, 14.7737, -1.5708, 46175.6
2292.82, 14.773, -1.5708, 46174.1
2292.92, 14.7723, -1.5708, 46172.6
2293.02, 14.7716, -1.5708, 46171.2
2293.12, 14.7708, -1.5708, 46169.7
2293.22, 14.7701, -1.5708, 46168.2
2293.32, 14.7694, -1.5708, 46166.7
2293.42, 14.7687, -1.5708, 46165.3
2293.52, 14.768, -1.5708, 46163.8
2293.62, 14.7673, -1.5708, 46162.3
2293.72, 14.7665, -1.5708, 46160.8
2293.82, 14.7658, -1.5708, 46159.3
2293.92, 14.7651, -1.5708, 46157.9
2294.02, 14.7644, -1.5708, 46156.4
2294.12, 14.7637, -1.5708, 46154.9
2294.22, 14.763, -1.5708, 46153.4
2294.32, 14.7623, -1.5708, 46152
2294.42, 14.7615, -1.5708, 46150.5
2294.52, 14.7608, -1.5708, 46149
2294.62, 14.7601, -1.5708, 46147.5
2294.72, 14.7594, -1.5708, 46146.1
2294.82, 14.7587, -1.5708, 46144.6
2294.92, 14.758, -1.5708, 46143.1
2295.02, 14.7572, -1.5708, 46141.6
2295.12, 14.7565, -1.5708, 46140.2
2295.22, 14.7558, -1.5708, 46138.7
2295.32, 14.7551, -1.5708, 46137.2
2295.42, 14.7544, -1.5708, 46135.7
2295.52, 14.7537, -1.5708, 46134.3
2295.62, 14.753, -1.5708, 46132.8
2295.72, 14.7522, -1.5708, 46131.3
2295.82, 14.7515, -1.5708, 46129.8
2295.92, 14.7508, -1.5708, 46128.4
2296.02, 14.7501, -1.5708, 46126.9
2296.12, 14.7494, -1.5708, 46125.4
2296.22, 14.7487, -1.5708, 46123.9
2296.32, 14.748, -1.5708, 46122.5
2296.42, 14.7472, -1.5708, 46121
2296.52, 14.7465, -1.5708, 46119.5
2296.62, 14.7458, -1.5708, 46118
2296.72, 14.7451, -1.5708, 46116.6
2296.82, 14.7444, -1.5708, 46115.1
2296.92, 14.7437, -1.5708, 46113.6
2297.02, 14.743, -1.5708, 46112.1
2297.12, 14.7423, -1.5708, 46110.7
2297.22, 14.7415, -1.5708, 46109.2
2297.32, 14.7408, -1.5708, 46107.7
2297.42, 14.7401, -1.5708, 46106.2
2297.52, 14.7394, -1.5708, 46104.8
2297.62, 14.7387, -1.5708, 46103.3
2297.72, 14.738, -1.5708, 46101.8
2297.82, 14.7373, -1.5708, 46100.3
2297.92, 14.7365, -1.5708, 46098.9
2298.02, 14.7358, -1.5708, 46097.4
2298.12, 14.7351, -1.5708, 46095.9
2298.22, 14.7344, -1.5708, 46094.4
2298.32, 14.7337, -1.5708, 46093
2298.42, 14.733, -1.5708, 46091.5
2298.52, 14.7323, -1.5708, 46090
2298.62, 14.7316, -1.5708, 46088.6
2298.72, 14.7308, -1.5708, 46087.1
2298.82, 14.7301, -1.5708, 46085.6
2298.92, 14.7294, -1.5708, 46084.1
2299.02, 14.7287, -1.5708, 46082.7
2299.12, 14.728, -1.5708, 46081.2
2299.22, 14.7273, -1.5708, 46079.7
2299.32, 14.7266, -1.5708, 46078.2
2299.42, 14.7259, -1.5708, 46076.8
2299.52, 14.7251, -1.5708, 46075.3
2299.62, 14.7244, -1.5708, 46073.8
2299.72, 14.7237, -1.5708, 46072.4
2299.82, 14.723, -1.5708, 46070.9
2299.92, 14.7223, -1.5708, 46069.4
2300.02, 14.7216, -1.5708, 46067.9
2300.12, 14.7209, -1.5708, 46066.5
2300.22, 14.7202, -1.5708, 46065
2300.32, 14.7195, -1.5708, 46063.5
2300.42, 14.7187, -1.5708, 46062
2300.52, 14.718, -1.5708, 46060.6
2300.62, 14.7173, -1.5708, 46059.1
2300.72, 14.7166, -1.5708, 46057.6
2300.82, 14.7159, -1.5708, 46056.2
2300.92, 14.7152, -1.5708, 46054.7
2301.02, 14.7145, -1.5708, 46053.2
2301.12, 14.7138, -1.5708, 46051.7
2301.22, 14.7131, -1.5708, 46050.3
2301.32, 14.7123, -1.5708, 46048.8
2301.42, 14.7116, -1.5708, 46047.3
2301.52, 14.7109, -1.5708, 46045.9
2301.62, 14.7102, -1.5708, 46044.4
2301.72, 14.7095, -1.5708, 46042.9
2301.82, 14.7088, -1.5708, 46041.4
2301.92, 14.7081, -1.5708, 46040
2302.02, 14.7074, -1.5708, 46038.5
2302.12, 14.7067, -1.5708, 46037
2302.22, 14.706, -1.5708, 46035.6
2302.32, 14.7052, -1.5708, 46034.1
2302.42, 14.7045, -1.5708, 46032.6
2302.52, 14.7038, -1.5708, 46031.2
2302.62, 14.7031, -1.5708, 46029.7
2302.72, 14.7024, -1.5708, 46028.2
2302.82, 14.7017, -1.5708, 46026.7
2302.92, 14.701, -1.5708, 46025.3
2303.02, 14.7003, -1.5708, 46023.8
2303.12, 14.6996, -1.5708, 46022.3
2303.22, 14.6989, -1.5708, 46020.9
2303.32, 14.6981, -1.5708, 46019.4
2303.42, 14.6974, -1.5708, 46017.9
2303.52, 14.6967, -1.5708, 46016.5
2303.62, 14.696, -1.5708, 46015
2303.72, 14.6953, -1.5708, 46013.5
2303.82, 14.6946, -1.5708, 46012
2303.92, 14.6939, -1.5708, 46010.6
2304.02, 14.6932, -1.5708, 46009.1
2304.12, 14.6925, -1.5708, 46007.6
2304.22, 14.6918, -1.5708, 46006.2
2304.32, 14.6911, -1.5708, 46004.7
2304.42, 14.6904, -1.5708, 46003.2
2304.52, 14.6896, -1.5708, 46001.8
2304.62, 14.6889, -1.5708, 46000.3
2304.72, 14.6882, -1.5708, 45998.8
2304.82, 14.6875, -1.5708, 45997.4
2304.92, 14.6868, -1.5708, 45995.9
2305.02, 14.6861, -1.5708, 45994.4
2305.12, 14.6854, -1.5708, 45992.9
2305.22, 14.6847, -1.5708, 45991.5
2305.32, 14.684, -1.5708, 45990
2305.42, 14.6833, -1.5708, 45988.5
2305.52, 14.6826, -1.5708, 45987.1
2305.62, 14.6819, -1.5708, 45985.6
2305.72, 14.6811, -1.5708, 45984.1
2305.82, 14.6804, -1.5708, 45982.7
2305.92, 14.6797, -1.5708, 45981.2
2306.02, 14.679, -1.5708, 45979.7
2306.12, 14.6783, -1.5708, 45978.3
2306.22, 14.6776, -1.5708, 45976.8
2306.32, 14.6769, -1.5708, 45975.3
2306.42, 14.6762, -1.5708, 45973.9
2306.52, 14.6755, -1.5708, 45972.4
2306.62, 14.6748, -1.5708, 45970.9
2306.72, 14.6741, -1.5708, 45969.5
2306.82, 14.6734, -1.5708, 45968
2306.92, 14.6727, -1.5708, 45966.5
2307.02, 14.672, -1.5708, 45965.1
2307.12, 14.6712, -1.5708, 45963.6
2307.22, 14.6705, -1.5708, 45962.1
2307.32, 14.6698, -1.5708, 45960.7
2307.42, 14.6691, -1.5708, 45959.2
2307.52, 14.6684, -1.5708, 45957.7
2307.62, 14.6677, -1.5708, 45956.3
2307.72, 14.667, -1.5708, 45954.8
2307.82, 14.6663, -1.5708, 45953.3
2307.92, 14.6656, -1.5708, 45951.9
2308.02, 14.6649, -1.5708, 45950.4
2308.12, 14.6642, -1.5708, 45948.9
2308.22, 14.6635, -1.5708, 45947.5
2308.32, 14.6628, -1.5708, 45946
2308.42, 14.6621, -1.5708, 45944.5
2308.52, 14.6614, -1.5708, 45943.1
2308.62, 14.6607, -1.5708, 45941.6
2308.72, 14.66, -1.5708, 45940.1
2308.82, 14.6592, -1.5708, 45938.7
2308.92, 14.6585, -1.5708, 45937.2
2309.02, 14.6578, -1.5708, 45935.7
2309.12, 14.6571, -1.5708, 45934.3
2309.22, 14.6564, -1.5708, 45932.8
2309.32, 14.6557, -1.5708, 45931.3
2309.42, 14.655, -1.5708, 45929.9
2309.52, 14.6543, -1.5708, 45928.4
2309.62, 14.6536, -1.5708, 45926.9
2309.72, 14.6529, -1.5708, 45925.5
2309.82, 14.6522, -1.5708, 45924
2309.92, 14.6515, -1.5708, 45922.5
2310.02, 14.6508, -1.5708, 45921.1
2310.12, 14.6501, -1.5708, 45919.6
2310.22, 14.6494, -1.5708, 45918.1
2310.32, 14.6487, -1.5708, 45916.7
2310.42, 14.648, -1.5708, 45915.2
2310.52, 14.6473, -1.5708, 45913.7
2310.62, 14.6466, -1.5708, 45912.3
2310.72, 14.6459, -1.5708, 45910.8
2310.82, 14.6452, -1.5708, 45909.4
2310.92, 14.6444, -1.5708, 45907.9
2311.02, 14.6437, -1.5708, 45906.4
2311.12, 14.643, -1.5708, 45905
2311.22, 14.6423, -1.5708, 45903.5
2311.32, 14.6416, -1.5708, 45902
2311.42, 14.6409, -1.5708, 45900.6
2311.52, 14.6402, -1.5708, 45899.1
2311.62, 14.6395, -1.5708, 45897.6
2311.72, 14.6388, -1.5708, 45896.2
2311.82, 14.6381, -1.5708, 45894.7
2311.92, 14.6374, -1.5708, 45893.2
2312.02, 14.6367, -1.5708, 45891.8
2312.12, 14.636, -1.5708, 45890.3
2312.22, 14.6353, -1.5708, 45888.9
2312.32, 14.6346, -1.5708, 45887.4
2312.42, 14.6339, -1.5708, 45885.9
2312.52, 14.6332, -1.5708, 45884.5
2312.62, 14.6325, -1.5708, 45883
2312.72, 14.6318, -1.5708, 45881.5
2312.82, 14.6311, -1.5708, 45880.1
2312.92, 14.6304, -1.5708, 45878.6
2313.02, 14.6297, -1.5708, 45877.2
2313.12, 14.629, -1.5708, 45875.7
2313.22, 14.6283, -1.5708, 45874.2
2313.32, 14.6276, -1.5708, 45872.8
2313.42, 14.6269, -1.5708, 45871.3
2313.52, 14.6262, -1.5708, 45869.8
2313.62, 14.6255, -1.5708, 45868.4
2313.72, 14.6248, -1.5708, 45866.9
2313.82, 14.6241, -1.5708, 45865.5
2313.92, 14.6234, -1.5708, 45864
2314.02, 14.6227, -1.5708, 45862.5
2314.12, 14.622, -1.5708, 45861.1
2314.22, 14.6213, -1.5708, 45859.6
2314.32, 14.6206, -1.5708, 45858.1
2314.42, 14.6198, -1.5708, 45856.7
2314.52, 14.6191, -1.5708, 45855.2
2314.62, 14.6184, -1.5708, 45853.8
2314.72, 14.6177, -1.5708, 45852.3
2314.82, 14.617, -1.5708, 45850.8
2314.92, 14.6163, -1.5708, 45849.4
2315.02, 14.6156, -1.5708, 45847.9
2315.12, 14.6149, -1.5708, 45846.4
2315.22, 14.6142, -1.5708, 45845
2315.32, 14.6135, -1.5708, 45843.5
2315.42, 14.6128, -1.5708, 45842.1
2315.52, 14.6121, -1.5708, 45840.6
2315.62, 14.6114, -1.5708, 45839.1
2315.72, 14.6107, -1.5708, 45837.7
2315.82, 14.61, -1.5708, 45836.2
2315.92, 14.6093, -1.5708, 45834.8
2316.02, 14.6086, -1.5708, 45833.3
2316.12, 14.6079, -1.5708, 45831.8
2316.22, 14.6072, -1.5708, 45830.4
2316.32, 14.6065, -1.5708, 45828.9
2316.42, 14.6058, -1.5708, 45827.5
2316.52, 14.6051, -1.5708, 45826
2316.62, 14.6044, -1.5708, 45824.5
2316.72, 14.6037, -1.5708, 45823.1
2316.82, 14.603, -1.5708, 45821.6
2316.92, 14.6023, -1.5708, 45820.2
2317.02, 14.6016, -1.5708, 45818.7
2317.12, 14.6009, -1.5708, 45817.2
2317.22, 14.6002, -1.5708, 45815.8
2317.32, 14.5995, -1.5708, 45814.3
2317.42, 14.5988, -1.5708, 45812.8
2317.52, 14.5981, -1.5708, 45811.4
2317.62, 14.5974, -1.5708, 45809.9
2317.72, 14.5967, -1.5708, 45808.5
2317.82, 14.596, -1.5708, 45807
2317.92, 14.5953, -1.5708, 45805.6
2318.02, 14.5946, -1.5708, 45804.1
2318.12, 14.5939, -1.5708, 45802.6
2318.22, 14.5932, -1.5708, 45801.2
2318.32, 14.5925, -1.5708, 45799.7
2318.42, 14.5918, -1.5708, 45798.3
2318.52, 14.5911, -1.5708, 45796.8
2318.62, 14.5904, -1.5708, 45795.3
2318.72, 14.5897, -1.5708, 45793.9
2318.82, 14.589, -1.5708, 45792.4
2318.92, 14.5883, -1.5708, 45791
2319.02, 14.5876, -1.5708, 45789.5
2319.12, 14.5869, -1.5708, 45788
2319.22, 14.5862, -1.5708, 45786.6
2319.32, 14.5856, -1.5708, 45785.1
2319.42, 14.5849, -1.5708, 45783.7
2319.52, 14.5842, -1.5708, 45782.2
2319.62, 14.5835, -1.5708, 45780.7
2319.72, 14.5828, -1.5708, 45779.3
2319.82, 14.5821, -1.5708, 45777.8
2319.92, 14.5814, -1.5708, 45776.4
2320.02, 14.5807, -1.5708, 45774.9
2320.12, 14.58, -1.5708, 45773.5
2320.22, 14.5793, -1.5708, 45772
2320.32, 14.5786, -1.5708, 45770.5
2320.42, 14.5779, -1.5708, 45769.1
2320.52, 14.5772, -1.5708, 45767.6
2320.62, 14.5765, -1.5708, 45766.2
2320.72, 14.5758, -1.5708, 45764.7
2320.82, 14.5751, -1.5708, 45763.3
2320.92, 14.5744, -1.5708, 45761.8
2321.02, 14.5737, -1.5708, 45760.3
2321.12, 14.573, -1.5708, 45758.9
2321.22, 14.5723, -1.5708, 45757.4
2321.32, 14.5716, -1.5708, 45756
2321.42, 14.5709, -1.5708, 45754.5
2321.52, 14.5702, -1.5708, 45753.1
2321.62, 14.5695, -1.5708, 45751.6
2321.72, 14.5688, -1.5708, 45750.1
2321.82, 14.5681, -1.5708, 45748.7
2321.92, 14.5674, -1.5708, 45747.2
2322.02, 14.5667, -1.5708, 45745.8
2322.12, 14.566, -1.5708, 45744.3
2322.22, 14.5653, -1.5708, 45742.9
2322.32, 14.5646, -1.5708, 45741.4
2322.42, 14.5639, -1.5708, 45739.9
2322.52, 14.5632, -1.5708, 45738.5
2322.62, 14.5625, -1.5708, 45737
2322.72, 14.5618, -1.5708, 45735.6
2322.82, 14.5612, -1.5708, 45734.1
2322.92, 14.5605, -1.5708, 45732.7
2323.02, 14.5598, -1.5708, 45731.2
2323.12, 14.5591, -1.5708, 45729.7
2323.22, 14.5584, -1.5708, 45728.3
2323.32, 14.5577, -1.5708, 45726.8
2323.42, 14.557, -1.5708, 45725.4
2323.52, 14.5563, -1.5708, 45723.9
2323.62, 14.5556, -1.5708, 45722.5
2323.72, 14.5549, -1.5708, 45721
2323.82, 14.5542, -1.5708, 45719.6
2323.92, 14.5535, -1.5708, 45718.1
2324.02, 14.5528, -1.5708, 45716.6
2324.12, 14.5521, -1.5708, 45715.2
2324.22, 14.5514, -1.5708, 45713.7
2324.32, 14.5507, -1.5708, 45712.3
2324.42, 14.55, -1.5708, 45710.8
2324.52, 14.5493, -1.5708, 45709.4
2324.62, 14.5486, -1.5708, 45707.9
2324.72, 14.5479, -1.5708, 45706.5
2324.82, 14.5472, -1.5708, 45705
2324.92, 14.5466, -1.5708, 45703.6
2325.02, 14.5459, -1.5708, 45702.1
2325.12, 14.5452, -1.5708, 45700.6
2325.22, 14.5445, -1.5708, 45699.2
2325.32, 14.5438, -1.5708, 45697.7
2325.42, 14.5431, -1.5708, 45696.3
2325.52, 14.5424, -1.5708, 45694.8
2325.62, 14.5417, -1.5708, 45693.4
2325.72, 14.541, -1.5708, 45691.9
2325.82, 14.5403, -1.5708, 45690.5
2325.92, 14.5396, -1.5708, 45689
2326.02, 14.5389, -1.5708, 45687.6
2326.12, 14.5382, -1.5708, 45686.1
2326.22, 14.5375, -1.5708, 45684.7
2326.32, 14.5368, -1.5708, 45683.2
2326.42, 14.5361, -1.5708, 45681.7
2326.52, 14.5354, -1.5708, 45680.3
2326.62, 14.5348, -1.5708, 45678.8
2326.72, 14.5341, -1.5708, 45677.4
2326.82, 14.5334, -1.5708, 45675.9
2326.92, 14.5327, -1.5708, 45674.5
2327.02, 14.532, -1.5708, 45673
2327.12, 14.5313, -1.5708, 45671.6
2327.22, 14.5306, -1.5708, 45670.1
2327.32, 14.5299, -1.5708, 45668.7
2327.42, 14.5292, -1.5708, 45667.2
2327.52, 14.5285, -1.5708, 45665.8
2327.62, 14.5278, -1.5708, 45664.3
2327.72, 14.5271, -1.5708, 45662.9
2327.82, 14.5264, -1.5708, 45661.4
2327.92, 14.5257, -1.5708, 45659.9
2328.02, 14.5251, -1.5708, 45658.5
2328.12, 14.5244, -1.5708, 45657
2328.22, 14.5237, -1.5708, 45655.6
2328.32, 14.523, -1.5708, 45654.1
2328.42, 14.5223, -1.5708, 45652.7
2328.52, 14.5216, -1.5708, 45651.2
2328.62, 14.5209, -1.5708, 45649.8
2328.72, 14.5202, -1.5708, 45648.3
2328.82, 14.5195, -1.5708, 45646.9
2328.92, 14.5188, -1.5708, 45645.4
2329.02, 14.5181, -1.5708, 45644
2329.12, 14.5174, -1.5708, 45642.5
2329.22, 14.5167, -1.5708, 45641.1
2329.32, 14.5161, -1.5708, 45639.6
2329.42, 14.5154, -1.5708, 45638.2
2329.52, 14.5147, -1.5708, 45636.7
2329.62, 14.514, -1.5708, 45635.3
2329.72, 14.5133, -1.5708, 45633.8
2329.82, 14.5126, -1.5708, 45632.4
2329.92, 14.5119, -1.5708, 45630.9
2330.02, 14.5112, -1.5708, 45629.5
2330.12, 14.5105, -1.5708, 45628
2330.22, 14.5098, -1.5708, 45626.6
2330.32, 14.5091, -1.5708, 45625.1
2330.42, 14.5085, -1.5708, 45623.7
2330.52, 14.5078, -1.5708, 45622.2
2330.62, 14.5071, -1.5708, 45620.8
2330.72, 14.5064, -1.5708, 45619.3
2330.82, 14.5057, -1.5708, 45617.9
2330.92, 14.505, -1.5708, 45616.4
2331.02, 14.5043, -1.5708, 45614.9
2331.12, 14.5036, -1.5708, 45613.5
2331.22, 14.5029, -1.5708, 45612
2331.32, 14.5022, -1.5708, 45610.6
2331.42, 14.5015, -1.5708, 45609.1
2331.52, 14.5009, -1.5708, 45607.7
2331.62, 14.5002, -1.5708, 45606.2
2331.72, 14.4995, -1.5708, 45604.8
2331.82, 14.4988, -1.5708, 45603.3
2331.92, 14.4981, -1.5708, 45601.9
2332.02, 14.4974, -1.5708, 45600.4
2332.12, 14.4967, -1.5708, 45599
2332.22, 14.496, -1.5708, 45597.5
2332.32, 14.4953, -1.5708, 45596.1
2332.42, 14.4946, -1.5708, 45594.7
2332.52, 14.494, -1.5708, 45593.2
2332.62, 14.4933, -1.5708, 45591.8
2332.72, 14.4926, -1.5708, 45590.3
2332.82, 14.4919, -1.5708, 45588.9
2332.92, 14.4912, -1.5708, 45587.4
2333.02, 14.4905, -1.5708, 45586
2333.12, 14.4898, -1.5708, 45584.5
2333.22, 14.4891, -1.5708, 45583.1
2333.32, 14.4884, -1.5708, 45581.6
2333.42, 14.4878, -1.5708, 45580.2
2333.52, 14.4871, -1.5708, 45578.7
2333.62, 14.4864, -1.5708, 45577.3
2333.72, 14.4857, -1.5708, 45575.8
2333.82, 14.485, -1.5708, 45574.4
2333.92, 14.4843, -1.5708, 45572.9
2334.02, 14.4836, -1.5708, 45571.5
2334.12, 14.4829, -1.5708, 45570
2334.22, 14.4822, -1.5708, 45568.6
2334.32, 14.4816, -1.5708, 45567.1
2334.42, 14.4809, -1.5708, 45565.7
2334.52, 14.4802, -1.5708, 45564.2
2334.62, 14.4795, -1.5708, 45562.8
2334.72, 14.4788, -1.5708, 45561.3
2334.82, 14.4781, -1.5708, 45559.9
2334.92, 14.4774, -1.5708, 45558.4
2335.02, 14.4767, -1.5708, 45557
2335.12, 14.4761, -1.5708, 45555.5
2335.22, 14.4754, -1.5708, 45554.1
2335.32, 14.4747, -1.5708, 45552.6
2335.42, 14.474, -1.5708, 45551.2
2335.52, 14.4733, -1.5708, 45549.8
2335.62, 14.4726, -1.5708, 45548.3
2335.72, 14.4719, -1.5708, 45546.9
2335.82, 14.4712, -1.5708, 45545.4
2335.92, 14.4706, -1.5708, 45544
2336.02, 14.4699, -1.5708, 45542.5
2336.12, 14.4692, -1.5708, 45541.1
2336.22, 14.4685, -1.5708, 45539.6
2336.32, 14.4678, -1.5708, 45538.2
2336.42, 14.4671, -1.5708, 45536.7
2336.52, 14.4664, -1.5708, 45535.3
2336.62, 14.4657, -1.5708, 45533.8
2336.72, 14.4651, -1.5708, 45532.4
2336.82, 14.4644, -1.5708, 45530.9
2336.92, 14.4637, -1.5708, 45529.5
2337.02, 14.463, -1.5708, 45528
2337.12, 14.4623, -1.5708, 45526.6
2337.22, 14.4616, -1.5708, 45525.2
2337.32, 14.4609, -1.5708, 45523.7
2337.42, 14.4602, -1.5708, 45522.3
2337.52, 14.4596, -1.5708, 45520.8
2337.62, 14.4589, -1.5708, 45519.4
2337.72, 14.4582, -1.5708, 45517.9
2337.82, 14.4575, -1.5708, 45516.5
2337.92, 14.4568, -1.5708, 45515
2338.02, 14.4561, -1.5708, 45513.6
2338.12, 14.4554, -1.5708, 45512.1
2338.22, 14.4548, -1.5708, 45510.7
2338.32, 14.4541, -1.5708, 45509.3
2338.42, 14.4534, -1.5708, 45507.8
2338.52, 14.4527, -1.5708, 45506.4
2338.62, 14.452, -1.5708, 45504.9
2338.72, 14.4513, -1.5708, 45503.5
2338.82, 14.4506, -1.5708, 45502
2338.92, 14.45, -1.5708, 45500.6
2339.02, 14.4493, -1.5708, 45499.1
2339.12, 14.4486, -1.5708, 45497.7
2339.22, 14.4479, -1.5708, 45496.2
2339.32, 14.4472, -1.5708, 45494.8
2339.42, 14.4465, -1.5708, 45493.4
2339.52, 14.4459, -1.5708, 45491.9
2339.62, 14.4452, -1.5708, 45490.5
2339.72, 14.4445, -1.5708, 45489
2339.82, 14.4438, -1.5708, 45487.6
2339.92, 14.4431, -1.5708, 45486.1
2340.02, 14.4424, -1.5708, 45484.7
2340.12, 14.4417, -1.5708, 45483.2
2340.22, 14.4411, -1.5708, 45481.8
2340.32, 14.4404, -1.5708, 45480.4
2340.42, 14.4397, -1.5708, 45478.9
2340.52, 14.439, -1.5708, 45477.5
2340.62, 14.4383, -1.5708, 45476
2340.72, 14.4376, -1.5708, 45474.6
2340.82, 14.437, -1.5708, 45473.1
2340.92, 14.4363, -1.5708, 45471.7
2341.02, 14.4356, -1.5708, 45470.3
2341.12, 14.4349, -1.5708, 45468.8
2341.22, 14.4342, -1.5708, 45467.4
2341.32, 14.4335, -1.5708, 45465.9
2341.42, 14.4328, -1.5708, 45464.5
2341.52, 14.4322, -1.5708, 45463
2341.62, 14.4315, -1.5708, 45461.6
2341.72, 14.4308, -1.5708, 45460.1
2341.82, 14.4301, -1.5708, 45458.7
2341.92, 14.4294, -1.5708, 45457.3
2342.02, 14.4287, -1.5708, 45455.8
2342.12, 14.4281, -1.5708, 45454.4
2342.22, 14.4274, -1.5708, 45452.9
2342.32, 14.4267, -1.5708, 45451.5
2342.42, 14.426, -1.5708, 45450
2342.52, 14.4253, -1.5708, 45448.6
2342.62, 14.4246, -1.5708, 45447.2
2342.72, 14.424, -1.5708, 45445.7
2342.82, 14.4233, -1.5708, 45444.3
2342.92, 14.4226, -1.5708, 45442.8
2343.02, 14.4219, -1.5708, 45441.4
2343.12, 14.4212, -1.5708, 45440
2343.22, 14.4206, -1.5708, 45438.5
2343.32, 14.4199, -1.5708, 45437.1
2343.42, 14.4192, -1.5708, 45435.6
2343.52, 14.4185, -1.5708, 45434.2
2343.62, 14.4178, -1.5708, 45432.7
2343.72, 14.4171, -1.5708, 45431.3
2343.82, 14.4165, -1.5708, 45429.9
2343.92, 14.4158, -1.5708, 45428.4
2344.02, 14.4151, -1.5708, 45427
2344.12, 14.4144, -1.5708, 45425.5
2344.22, 14.4137, -1.5708, 45424.1
2344.32, 14.413, -1.5708, 45422.7
2344.42, 14.4124, -1.5708, 45421.2
2344.52, 14.4117, -1.5708, 45419.8
2344.62, 14.411, -1.5708, 45418.3
2344.72, 14.4103, -1.5708, 45416.9
2344.82, 14.4096, -1.5708, 45415.4
2344.92, 14.409, -1.5708, 45414
2345.02, 14.4083, -1.5708, 45412.6
2345.12, 14.4076, -1.5708, 45411.1
2345.22, 14.4069, -1.5708, 45409.7
2345.32, 14.4062, -1.5708, 45408.2
2345.42, 14.4056, -1.5708, 45406.8
2345.52, 14.4049, -1.5708, 45405.4
2345.62, 14.4042, -1.5708, 45403.9
2345.72, 14.4035, -1.5708, 45402.5
2345.82, 14.4028, -1.5708, 45401
2345.92, 14.4021, -1.5708, 45399.6
2346.02, 14.4015, -1.5708, 45398.2
2346.12, 14.4008, -1.5708, 45396.7
2346.22, 14.4001, -1.5708, 45395.3
2346.32, 14.3994, -1.5708, 45393.8
2346.42, 14.3987, -1.5708, 45392.4
2346.52, 14.3981, -1.5708, 45391
2346.62, 14.3974, -1.5708, 45389.5
2346.72, 14.3967, -1.5708, 45388.1
2346.82, 14.396, -1.5708, 45386.6
2346.92, 14.3953, -1.5708, 45385.2
2347.02, 14.3947, -1.5708, 45383.8
2347.12, 14.394, -1.5708, 45382.3
2347.22, 14.3933, -1.5708, 45380.9
2347.32, 14.3926, -1.5708, 45379.4
2347.42, 14.3919, -1.5708, 45378
2347.52, 14.3913, -1.5708, 45376.6
2347.62, 14.3906, -1.5708, 45375.1
2347.72, 14.3899, -1.5708, 45373.7
2347.82, 14.3892, -1.5708, 45372.2
2347.92, 14.3885, -1.5708, 45370.8
2348.02, 14.3879, -1.5708, 45369.4
2348.12, 14.3872, -1.5708, 45367.9
2348.22, 14.3865, -1.5708, 45366.5
2348.32, 14.3858, -1.5708, 45365.1
2348.42, 14.3851, -1.5708, 45363.6
2348.52, 14.3845, -1.5708, 45362.2
2348.62, 14.3838, -1.5708, 45360.7
2348.72, 14.3831, -1.5708, 45359.3
2348.82, 14.3824, -1.5708, 45357.9
2348.92, 14.3818, -1.5708, 45356.4
2349.02, 14.3811, -1.5708, 45355
2349.12, 14.3804, -1.5708, 45353.5
2349.22, 14.3797, -1.5708, 45352.1
2349.32, 14.379, -1.5708, 45350.7
2349.42, 14.3784, -1.5708, 45349.2
2349.52, 14.3777, -1.5708, 45347.8
2349.62, 14.377, -1.5708, 45346.4
2349.72, 14.3763, -1.5708, 45344.9
2349.82, 14.3756, -1.5708, 45343.5
2349.92, 14.375, -1.5708, 45342
2350.02, 14.3743, -1.5708, 45340.6
2350.12, 14.3736, -1.5708, 45339.2
2350.22, 14.3729, -1.5708, 45337.7
2350.32, 14.3723, -1.5708, 45336.3
2350.42, 14.3716, -1.5708, 45334.9
2350.52, 14.3709, -1.5708, 45333.4
2350.62, 14.3702, -1.5708, 45332
2350.72, 14.3695, -1.5708, 45330.5
2350.82, 14.3689, -1.5708, 45329.1
2350.92, 14.3682, -1.5708, 45327.7
2351.02, 14.3675, -1.5708, 45326.2
2351.12, 14.3668, -1.5708, 45324.8
2351.22, 14.3662, -1.5708, 45323.4
2351.32, 14.3655, -1.5708, 45321.9
2351.42, 14.3648, -1.5708, 45320.5
2351.52, 14.3641, -1.5708, 45319.1
2351.62, 14.3634, -1.5708, 45317.6
2351.72, 14.3628, -1.5708, 45316.2
2351.82, 14.3621, -1.5708, 45314.7
2351.92, 14.3614, -1.5708, 45313.3
2352.02, 14.3607, -1.5708, 45311.9
2352.12, 14.3601, -1.5708, 45310.4
2352.22, 14.3594, -1.5708, 45309
2352.32, 14.3587, -1.5708, 45307.6
2352.42, 14.358, -1.5708, 45306.1
2352.52, 14.3574, -1.5708, 45304.7
2352.62, 14.3567, -1.5708, 45303.3
2352.72, 14.356, -1.5708, 45301.8
2352.82, 14.3553, -1.5708, 45300.4
2352.92, 14.3547, -1.5708, 45299
2353.02, 14.354, -1.5708, 45297.5
2353.12, 14.3533, -1.5708, 45296.1
2353.22, 14.3526, -1.5708, 45294.6
