t, v, gamma, h
6386.42, 5.6868, -1.5708, 15904.1
6386.52, 5.68671, -1.5708, 15903.5
6386.62, 5.68663, -1.5708, 15902.9
6386.72, 5.68655, -1.5708, 15902.4
6386.82, 5.68646, -1.5708, 15901.8
6386.92, 5.68638, -1.5708, 15901.2
6387.02, 5.6863, -1.5708, 15900.7
6387.12, 5.68621, -1.5708, 15900.1
6387.22, 5.68613, -1.5708, 15899.5
6387.32, 5.68605, -1.5708, 15899
6387.42, 5.68596, -1.5708, 15898.4
6387.52, 5.68588, -1.5708, 15897.8
6387.62, 5.6858, -1.5708, 15897.3
6387.72, 5.68571, -1.5708, 15896.7
6387.82, 5.68563, -1.5708, 15896.1
6387.92, 5.68555, -1.5708, 15895.6
6388.02, 5.68547, -1.5708, 15895
6388.12, 5.68538, -1.5708, 15894.4
6388.22, 5.6853, -1.5708, 15893.9
6388.32, 5.68522, -1.5708, 15893.3
6388.42, 5.68513, -1.5708, 15892.7
6388.52, 5.68505, -1.5708, 15892.1
6388.62, 5.68497, -1.5708, 15891.6
6388.72, 5.68488, -1.5708, 15891
6388.82, 5.6848, -1.5708, 15890.4
6388.92, 5.68472, -1.5708, 15889.9
6389.02, 5.68463, -1.5708, 15889.3
6389.12, 5.68455, -1.5708, 15888.7
6389.22, 5.68447, -1.5708, 15888.2
6389.32, 5.68438, -1.5708, 15887.6
6389.42, 5.6843, -1.5708, 15887
6389.52, 5.68422, -1.5708, 15886.5
6389.62, 5.68413, -1.5708, 15885.9
6389.72, 5.68405, -1.5708, 15885.3
6389.82, 5.68397, -1.5708, 15884.8
6389.92, 5.68388, -1.5708, 15884.2
6390.02, 5.6838, -1.5708, 15883.6
6390.12, 5.68372, -1.5708, 15883.1
6390.22, 5.68363, -1.5708, 15882.5
6390.32, 5.68355, -1.5708, 15881.9
6390.42, 5.68347, -1.5708, 15881.3
6390.52, 5.68338, -1.5708, 15880.8
6390.62, 5.6833, -1.5708, 15880.2
6390.72, 5.68322, -1.5708, 15879.6
6390.82, 5.68314, -1.5708, 15879.1
6390.92, 5.68305, -1.5708, 15878.5
6391.02, 5.68297, -1.5708, 15877.9
6391.12, 5.68289, -1.5708, 15877.4
6391.22, 5.6828, -1.5708, 15876.8
6391.32, 5.68272, -1.5708, 15876.2
6391.42, 5.68264, -1.5708, 15875.7
6391.52, 5.68255, -1.5708, 15875.1
6391.62, 5.68247, -1.5708, 15874.5
6391.72, 5.68239, -1.5708, 15874
6391.82, 5.6823, -1.5708, 15873.4
6391.92, 5.68222, -1.5708, 15872.8
6392.02, 5.68214, -1.5708, 15872.3
6392.12, 5.68205, -1.5708, 15871.7
6392.22, 5.68197, -1.5708, 15871.1
6392.32, 5.68189, -1.5708, 15870.5
6392.42, 5.6818, -1.5708, 15870
6392.52, 5.68172, -1.5708, 15869.4
6392.62, 5.68164, -1.5708, 15868.8
6392.72, 5.68156, -1.5708, 15868.3
6392.82, 5.68147, -1.5708, 15867.7
6392.92, 5.68139, -1.5708, 15867.1
6393.02, 5.68131, -1.5708, 15866.6
6393.12, 5.68122, -1.5708, 15866
6393.22, 5.68114, -1.5708, 15865.4
6393.32, 5.68106, -1.5708, 15864.9
6393.42, 5.68097, -1.5708, 15864.3
6393.52, 5.68089, -1.5708, 15863.7
6393.62, 5.68081, -1.5708, 15863.2
6393.72, 5.68072, -1.5708, 15862.6
6393.82, 5.68064, -1.5708, 15862
6393.92, 5.68056, -1.5708, 15861.5
6394.02, 5.68047, -1.5708, 15860.9
6394.12, 5.68039, -1.5708, 15860.3
6394.22, 5.68031, -1.5708, 15859.8
6394.32, 5.68023, -1.5708, 15859.2
6394.42, 5.68014, -1.5708, 15858.6
6394.52, 5.68006, -1.5708, 15858.1
6394.62, 5.67998, -1.5708, 15857.5
6394.72, 5.67989, -1.5708, 15856.9
6394.82, 5.67981, -1.5708, 15856.3
6394.92, 5.67973, -1.5708, 15855.8
6395.02, 5.67964, -1.5708, 15855.2
6395.12, 5.67956, -1.5708, 15854.6
6395.22, 5.67948, -1.5708, 15854.1
6395.32, 5.67939, -1.5708, 15853.5
6395.42, 5.67931, -1.5708, 15852.9
6395.52, 5.67923, -1.5708, 15852.4
6395.62, 5.67915, -1.5708, 15851.8
6395.72, 5.67906, -1.5708, 15851.2
6395.82, 5.67898, -1.5708, 15850.7
6395.92, 5.6789, -1.5708, 15850.1
6396.02, 5.67881, -1.5708, 15849.5
6396.12, 5.67873, -1.5708, 15849
6396.22, 5.67865, -1.5708, 15848.4
6396.32, 5.67856, -1.5708, 15847.8
6396.42, 5.67848, -1.5708, 15847.3
6396.52, 5.6784, -1.5708, 15846.7
6396.62, 5.67832, -1.5708, 15846.1
6396.72, 5.67823, -1.5708, 15845.6
6396.82, 5.67815, -1.5708, 15845
6396.92, 5.67807, -1.5708, 15844.4
6397.02, 5.67798, -1.5708, 15843.9
6397.12, 5.6779, -1.5708, 15843.3
6397.22, 5.67782, -1.5708, 15842.7
6397.32, 5.67773, -1.5708, 15842.1
6397.42, 5.67765, -1.5708, 15841.6
6397.52, 5.67757, -1.5708, 15841
6397.62, 5.67749, -1.5708, 15840.4
6397.72, 5.6774, -1.5708, 15839.9
6397.82, 5.67732, -1.5708, 15839.3
6397.92, 5.67724, -1.5708, 15838.7
6398.02, 5.67715, -1.5708, 15838.2
6398.12, 5.67707, -1.5708, 15837.6
6398.22, 5.67699, -1.5708, 15837
6398.32, 5.6769, -1.5708, 15836.5
6398.42, 5.67682, -1.5708, 15835.9
6398.52, 5.67674, -1.5708, 15835.3
6398.62, 5.67666, -1.5708, 15834.8
6398.72, 5.67657, -1.5708, 15834.2
6398.82, 5.67649, -1.5708, 15833.6
6398.92, 5.67641, -1.5708, 15833.1
6399.02, 5.67632, -1.5708, 15832.5
6399.12, 5.67624, -1.5708, 15831.9
6399.22, 5.67616, -1.5708, 15831.4
6399.32, 5.67607, -1.5708, 15830.8
6399.42, 5.67599, -1.5708, 15830.2
6399.52, 5.67591, -1.5708, 15829.7
6399.62, 5.67583, -1.5708, 15829.1
6399.72, 5.67574, -1.5708, 15828.5
6399.82, 5.67566, -1.5708, 15828
6399.92, 5.67558, -1.5708, 15827.4
6400.02, 5.67549, -1.5708, 15826.8
6400.12, 5.67541, -1.5708, 15826.3
6400.22, 5.67533, -1.5708, 15825.7
6400.32, 5.67524, -1.5708, 15825.1
6400.42, 5.67516, -1.5708, 15824.6
6400.52, 5.67508, -1.5708, 15824
6400.62, 5.675, -1.5708, 15823.4
6400.72, 5.67491, -1.5708, 15822.8
6400.82, 5.67483, -1.5708, 15822.3
6400.92, 5.67475, -1.5708, 15821.7
6401.02, 5.67466, -1.5708, 15821.1
6401.12, 5.67458, -1.5708, 15820.6
6401.22, 5.6745, -1.5708, 15820
6401.32, 5.67442, -1.5708, 15819.4
6401.42, 5.67433, -1.5708, 15818.9
6401.52, 5.67425, -1.5708, 15818.3
6401.62, 5.67417, -1.5708, 15817.7
6401.72, 5.67408, -1.5708, 15817.2
6401.82, 5.674, -1.5708, 15816.6
6401.92, 5.67392, -1.5708, 15816
6402.02, 5.67384, -1.5708, 15815.5
6402.12, 5.67375, -1.5708, 15814.9
6402.22, 5.67367, -1.5708, 15814.3
6402.32, 5.67359, -1.5708, 15813.8
6402.42, 5.6735, -1.5708, 15813.2
6402.52, 5.67342, -1.5708, 15812.6
6402.62, 5.67334, -1.5708, 15812.1
6402.72, 5.67326, -1.5708, 15811.5
6402.82, 5.67317, -1.5708, 15810.9
6402.92, 5.67309, -1.5708, 15810.4
6403.02, 5.67301, -1.5708, 15809.8
6403.12, 5.67292, -1.5708, 15809.2
6403.22, 5.67284, -1.5708, 15808.7
6403.32, 5.67276, -1.5708, 15808.1
6403.42, 5.67267, -1.5708, 15807.5
6403.52, 5.67259, -1.5708, 15807
6403.62, 5.67251, -1.5708, 15806.4
6403.72, 5.67243, -1.5708, 15805.8
6403.82, 5.67234, -1.5708, 15805.3
6403.92, 5.67226, -1.5708, 15804.7
6404.02, 5.67218, -1.5708, 15804.1
6404.12, 5.67209, -1.5708, 15803.6
6404.22, 5.67201, -1.5708, 15803
6404.32, 5.67193, -1.5708, 15802.4
6404.42, 5.67185, -1.5708, 15801.9
6404.52, 5.67176, -1.5708, 15801.3
6404.62, 5.67168, -1.5708, 15800.7
6404.72, 5.6716, -1.5708, 15800.2
6404.82, 5.67152, -1.5708, 15799.6
6404.92, 5.67143, -1.5708, 15799
6405.02, 5.67135, -1.5708, 15798.5
6405.12, 5.67127, -1.5708, 15797.9
6405.22, 5.67118, -1.5708, 15797.3
6405.32, 5.6711, -1.5708, 15796.8
6405.42, 5.67102, -1.5708, 15796.2
6405.52, 5.67094, -1.5708, 15795.6
6405.62, 5.67085, -1.5708, 15795.1
6405.72, 5.67077, -1.5708, 15794.5
6405.82, 5.67069, -1.5708, 15793.9
6405.92, 5.6706, -1.5708, 15793.4
6406.02, 5.67052, -1.5708, 15792.8
6406.12, 5.67044, -1.5708, 15792.2
6406.22, 5.67036, -1.5708, 15791.7
6406.32, 5.67027, -1.5708, 15791.1
6406.42, 5.67019, -1.5708, 15790.5
6406.52, 5.67011, -1.5708, 15789.9
6406.62, 5.67002, -1.5708, 15789.4
6406.72, 5.66994, -1.5708, 15788.8
6406.82, 5.66986, -1.5708, 15788.2
6406.92, 5.66978, -1.5708, 15787.7
6407.02, 5.66969, -1.5708, 15787.1
6407.12, 5.66961, -1.5708, 15786.5
6407.22, 5.66953, -1.5708, 15786
6407.32, 5.66944, -1.5708, 15785.4
6407.42, 5.66936, -1.5708, 15784.8
6407.52, 5.66928, -1.5708, 15784.3
6407.62, 5.6692, -1.5708, 15783.7
6407.72, 5.66911, -1.5708, 15783.1
6407.82, 5.66903, -1.5708, 15782.6
6407.92, 5.66895, -1.5708, 15782
6408.02, 5.66887, -1.5708, 15781.4
6408.12, 5.66878, -1.5708, 15780.9
6408.22, 5.6687, -1.5708, 15780.3
6408.32, 5.66862, -1.5708, 15779.7
6408.42, 5.66853, -1.5708, 15779.2
6408.52, 5.66845, -1.5708, 15778.6
6408.62, 5.66837, -1.5708, 15778
6408.72, 5.66829, -1.5708, 15777.5
6408.82, 5.6682, -1.5708, 15776.9
6408.92, 5.66812, -1.5708, 15776.3
6409.02, 5.66804, -1.5708, 15775.8
6409.12, 5.66796, -1.5708, 15775.2
6409.22, 5.66787, -1.5708, 15774.6
6409.32, 5.66779, -1.5708, 15774.1
6409.42, 5.66771, -1.5708, 15773.5
6409.52, 5.66762, -1.5708, 15772.9
6409.62, 5.66754, -1.5708, 15772.4
6409.72, 5.66746, -1.5708, 15771.8
6409.82, 5.66738, -1.5708, 15771.2
6409.92, 5.66729, -1.5708, 15770.7
6410.02, 5.66721, -1.5708, 15770.1
6410.12, 5.66713, -1.5708, 15769.5
6410.22, 5.66705, -1.5708, 15769
6410.32, 5.66696, -1.5708, 15768.4
6410.42, 5.66688, -1.5708, 15767.8
6410.52, 5.6668, -1.5708, 15767.3
6410.62, 5.66671, -1.5708, 15766.7
6410.72, 5.66663, -1.5708, 15766.1
6410.82, 5.66655, -1.5708, 15765.6
6410.92, 5.66647, -1.5708, 15765
6411.02, 5.66638, -1.5708, 15764.4
6411.12, 5.6663, -1.5708, 15763.9
6411.22, 5.66622, -1.5708, 15763.3
6411.32, 5.66614, -1.5708, 15762.7
6411.42, 5.66605, -1.5708, 15762.2
6411.52, 5.66597, -1.5708, 15761.6
6411.62, 5.66589, -1.5708, 15761
6411.72, 5.66581, -1.5708, 15760.5
6411.82, 5.66572, -1.5708, 15759.9
6411.92, 5.66564, -1.5708, 15759.3
6412.02, 5.66556, -1.5708, 15758.8
6412.12, 5.66547, -1.5708, 15758.2
6412.22, 5.66539, -1.5708, 15757.6
6412.32, 5.66531, -1.5708, 15757.1
6412.42, 5.66523, -1.5708, 15756.5
6412.52, 5.66514, -1.5708, 15755.9
6412.62, 5.66506, -1.5708, 15755.4
6412.72, 5.66498, -1.5708, 15754.8
6412.82, 5.6649, -1.5708, 15754.2
6412.92, 5.66481, -1.5708, 15753.7
6413.02, 5.66473, -1.5708, 15753.1
6413.12, 5.66465, -1.5708, 15752.5
6413.22, 5.66457, -1.5708, 15752
6413.32, 5.66448, -1.5708, 15751.4
6413.42, 5.6644, -1.5708, 15750.8
6413.52, 5.66432, -1.5708, 15750.3
6413.62, 5.66424, -1.5708, 15749.7
6413.72, 5.66415, -1.5708, 15749.1
6413.82, 5.66407, -1.5708, 15748.6
6413.92, 5.66399, -1.5708, 15748
6414.02, 5.6639, -1.5708, 15747.4
6414.12, 5.66382, -1.5708, 15746.9
6414.22, 5.66374, -1.5708, 15746.3
6414.32, 5.66366, -1.5708, 15745.7
6414.42, 5.66357, -1.5708, 15745.2
6414.52, 5.66349, -1.5708, 15744.6
6414.62, 5.66341, -1.5708, 15744
6414.72, 5.66333, -1.5708, 15743.5
6414.82, 5.66324, -1.5708, 15742.9
6414.92, 5.66316, -1.5708, 15742.3
6415.02, 5.66308, -1.5708, 15741.8
6415.12, 5.663, -1.5708, 15741.2
6415.22, 5.66291, -1.5708, 15740.7
6415.32, 5.66283, -1.5708, 15740.1
6415.42, 5.66275, -1.5708, 15739.5
6415.52, 5.66267, -1.5708, 15739
6415.62, 5.66258, -1.5708, 15738.4
6415.72, 5.6625, -1.5708, 15737.8
6415.82, 5.66242, -1.5708, 15737.3
6415.92, 5.66234, -1.5708, 15736.7
6416.02, 5.66225, -1.5708, 15736.1
6416.12, 5.66217, -1.5708, 15735.6
6416.22, 5.66209, -1.5708, 15735
6416.32, 5.66201, -1.5708, 15734.4
6416.42, 5.66192, -1.5708, 15733.9
6416.52, 5.66184, -1.5708, 15733.3
6416.62, 5.66176, -1.5708, 15732.7
6416.72, 5.66168, -1.5708, 15732.2
6416.82, 5.66159, -1.5708, 15731.6
6416.92, 5.66151, -1.5708, 15731
6417.02, 5.66143, -1.5708, 15730.5
6417.12, 5.66134, -1.5708, 15729.9
6417.22, 5.66126, -1.5708, 15729.3
6417.32, 5.66118, -1.5708, 15728.8
6417.42, 5.6611, -1.5708, 15728.2
6417.52, 5.66101, -1.5708, 15727.6
6417.62, 5.66093, -1.5708, 15727.1
6417.72, 5.66085, -1.5708, 15726.5
6417.82, 5.66077, -1.5708, 15725.9
6417.92, 5.66068, -1.5708, 15725.4
6418.02, 5.6606, -1.5708, 15724.8
6418.12, 5.66052, -1.5708, 15724.2
6418.22, 5.66044, -1.5708, 15723.7
6418.32, 5.66035, -1.5708, 15723.1
6418.42, 5.66027, -1.5708, 15722.5
6418.52, 5.66019, -1.5708, 15722
6418.62, 5.66011, -1.5708, 15721.4
6418.72, 5.66002, -1.5708, 15720.8
6418.82, 5.65994, -1.5708, 15720.3
6418.92, 5.65986, -1.5708, 15719.7
6419.02, 5.65978, -1.5708, 15719.1
6419.12, 5.65969, -1.5708, 15718.6
6419.22, 5.65961, -1.5708, 15718
6419.32, 5.65953, -1.5708, 15717.4
6419.42, 5.65945, -1.5708, 15716.9
6419.52, 5.65936, -1.5708, 15716.3
6419.62, 5.65928, -1.5708, 15715.7
6419.72, 5.6592, -1.5708, 15715.2
6419.82, 5.65912, -1.5708, 15714.6
6419.92, 5.65903, -1.5708, 15714
6420.02, 5.65895, -1.5708, 15713.5
6420.12, 5.65887, -1.5708, 15712.9
6420.22, 5.65879, -1.5708, 15712.3
6420.32, 5.65871, -1.5708, 15711.8
6420.42, 5.65862, -1.5708, 15711.2
6420.52, 5.65854, -1.5708, 15710.6
6420.62, 5.65846, -1.5708, 15710.1
6420.72, 5.65838, -1.5708, 15709.5
6420.82, 5.65829, -1.5708, 15709
6420.92, 5.65821, -1.5708, 15708.4
6421.02, 5.65813, -1.5708, 15707.8
6421.12, 5.65805, -1.5708, 15707.3
6421.22, 5.65796, -1.5708, 15706.7
6421.32, 5.65788, -1.5708, 15706.1
6421.42, 5.6578, -1.5708, 15705.6
6421.52, 5.65772, -1.5708, 15705
6421.62, 5.65763, -1.5708, 15704.4
6421.72, 5.65755, -1.5708, 15703.9
6421.82, 5.65747, -1.5708, 15703.3
6421.92, 5.65739, -1.5708, 15702.7
6422.02, 5.6573, -1.5708, 15702.2
6422.12, 5.65722, -1.5708, 15701.6
6422.22, 5.65714, -1.5708, 15701
6422.32, 5.65706, -1.5708, 15700.5
6422.42, 5.65697, -1.5708, 15699.9
6422.52, 5.65689, -1.5708, 15699.3
6422.62, 5.65681, -1.5708, 15698.8
6422.72, 5.65673, -1.5708, 15698.2
6422.82, 5.65664, -1.5708, 15697.6
6422.92, 5.65656, -1.5708, 15697.1
6423.02, 5.65648, -1.5708, 15696.5
6423.12, 5.6564, -1.5708, 15695.9
6423.22, 5.65631, -1.5708, 15695.4
6423.32, 5.65623, -1.5708, 15694.8
6423.42, 5.65615, -1.5708, 15694.2
6423.52, 5.65607, -1.5708, 15693.7
6423.62, 5.65599, -1.5708, 15693.1
6423.72, 5.6559, -1.5708, 15692.5
6423.82, 5.65582, -1.5708, 15692
6423.92, 5.65574, -1.5708, 15691.4
6424.02, 5.65566, -1.5708, 15690.8
6424.12, 5.65557, -1.5708, 15690.3
6424.22, 5.65549, -1.5708, 15689.7
6424.32, 5.65541, -1.5708, 15689.2
6424.42, 5.65533, -1.5708, 15688.6
6424.52, 5.65524, -1.5708, 15688
6424.62, 5.65516, -1.5708, 15687.5
6424.72, 5.65508, -1.5708, 15686.9
6424.82, 5.655, -1.5708, 15686.3
6424.92, 5.65491, -1.5708, 15685.8
6425.02, 5.65483, -1.5708, 15685.2
6425.12, 5.65475, -1.5708, 15684.6
6425.22, 5.65467, -1.5708, 15684.1
6425.32, 5.65459, -1.5708, 15683.5
6425.42, 5.6545, -1.5708, 15682.9
6425.52, 5.65442, -1.5708, 15682.4
6425.62, 5.65434, -1.5708, 15681.8
6425.72, 5.65426, -1.5708, 15681.2
6425.82, 5.65417, -1.5708, 15680.7
6425.92, 5.65409, -1.5708, 15680.1
6426.02, 5.65401, -1.5708, 15679.5
6426.12, 5.65393, -1.5708, 15679
6426.22, 5.65384, -1.5708, 15678.4
6426.32, 5.65376, -1.5708, 15677.8
6426.42, 5.65368, -1.5708, 15677.3
6426.52, 5.6536, -1.5708, 15676.7
6426.62, 5.65352, -1.5708, 15676.1
6426.72, 5.65343, -1.5708, 15675.6
6426.82, 5.65335, -1.5708, 15675
6426.92, 5.65327, -1.5708, 15674.5
6427.02, 5.65319, -1.5708, 15673.9
6427.12, 5.6531, -1.5708, 15673.3
6427.22, 5.65302, -1.5708, 15672.8
6427.32, 5.65294, -1.5708, 15672.2
6427.42, 5.65286, -1.5708, 15671.6
6427.52, 5.65277, -1.5708, 15671.1
6427.62, 5.65269, -1.5708, 15670.5
6427.72, 5.65261, -1.5708, 15669.9
6427.82, 5.65253, -1.5708, 15669.4
6427.92, 5.65245, -1.5708, 15668.8
6428.02, 5.65236, -1.5708, 15668.2
6428.12, 5.65228, -1.5708, 15667.7
6428.22, 5.6522, -1.5708, 15667.1
6428.32, 5.65212, -1.5708, 15666.5
6428.42, 5.65203, -1.5708, 15666
6428.52, 5.65195, -1.5708, 15665.4
6428.62, 5.65187, -1.5708, 15664.8
6428.72, 5.65179, -1.5708, 15664.3
6428.82, 5.6517, -1.5708, 15663.7
6428.92, 5.65162, -1.5708, 15663.1
6429.02, 5.65154, -1.5708, 15662.6
6429.12, 5.65146, -1.5708, 15662
6429.22, 5.65138, -1.5708, 15661.5
6429.32, 5.65129, -1.5708, 15660.9
6429.42, 5.65121, -1.5708, 15660.3
6429.52, 5.65113, -1.5708, 15659.8
6429.62, 5.65105, -1.5708, 15659.2
6429.72, 5.65096, -1.5708, 15658.6
6429.82, 5.65088, -1.5708, 15658.1
6429.92, 5.6508, -1.5708, 15657.5
6430.02, 5.65072, -1.5708, 15656.9
6430.12, 5.65064, -1.5708, 15656.4
6430.22, 5.65055, -1.5708, 15655.8
6430.32, 5.65047, -1.5708, 15655.2
6430.42, 5.65039, -1.5708, 15654.7
6430.52, 5.65031, -1.5708, 15654.1
6430.62, 5.65022, -1.5708, 15653.5
6430.72, 5.65014, -1.5708, 15653
6430.82, 5.65006, -1.5708, 15652.4
6430.92, 5.64998, -1.5708, 15651.8
6431.02, 5.6499, -1.5708, 15651.3
6431.12, 5.64981, -1.5708, 15650.7
6431.22, 5.64973, -1.5708, 15650.1
6431.32, 5.64965, -1.5708, 15649.6
6431.42, 5.64957, -1.5708, 15649
6431.52, 5.64948, -1.5708, 15648.5
6431.62, 5.6494, -1.5708, 15647.9
6431.72, 5.64932, -1.5708, 15647.3
6431.82, 5.64924, -1.5708, 15646.8
6431.92, 5.64916, -1.5708, 15646.2
6432.02, 5.64907, -1.5708, 15645.6
6432.12, 5.64899, -1.5708, 15645.1
6432.22, 5.64891, -1.5708, 15644.5
6432.32, 5.64883, -1.5708, 15643.9
6432.42, 5.64875, -1.5708, 15643.4
6432.52, 5.64866, -1.5708, 15642.8
6432.62, 5.64858, -1.5708, 15642.2
6432.72, 5.6485, -1.5708, 15641.7
6432.82, 5.64842, -1.5708, 15641.1
6432.92, 5.64833, -1.5708, 15640.5
6433.02, 5.64825, -1.5708, 15640
6433.12, 5.64817, -1.5708, 15639.4
6433.22, 5.64809, -1.5708, 15638.9
6433.32, 5.64801, -1.5708, 15638.3
6433.42, 5.64792, -1.5708, 15637.7
6433.52, 5.64784, -1.5708, 15637.2
6433.62, 5.64776, -1.5708, 15636.6
6433.72, 5.64768, -1.5708, 15636
6433.82, 5.6476, -1.5708, 15635.5
6433.92, 5.64751, -1.5708, 15634.9
6434.02, 5.64743, -1.5708, 15634.3
6434.12, 5.64735, -1.5708, 15633.8
6434.22, 5.64727, -1.5708, 15633.2
6434.32, 5.64718, -1.5708, 15632.6
6434.42, 5.6471, -1.5708, 15632.1
6434.52, 5.64702, -1.5708, 15631.5
6434.62, 5.64694, -1.5708, 15630.9
6434.72, 5.64686, -1.5708, 15630.4
6434.82, 5.64677, -1.5708, 15629.8
6434.92, 5.64669, -1.5708, 15629.3
6435.02, 5.64661, -1.5708, 15628.7
6435.12, 5.64653, -1.5708, 15628.1
6435.22, 5.64645, -1.5708, 15627.6
6435.32, 5.64636, -1.5708, 15627
6435.42, 5.64628, -1.5708, 15626.4
6435.52, 5.6462, -1.5708, 15625.9
6435.62, 5.64612, -1.5708, 15625.3
6435.72, 5.64604, -1.5708, 15624.7
6435.82, 5.64595, -1.5708, 15624.2
6435.92, 5.64587, -1.5708, 15623.6
6436.02, 5.64579, -1.5708, 15623
6436.12, 5.64571, -1.5708, 15622.5
6436.22, 5.64562, -1.5708, 15621.9
6436.32, 5.64554, -1.5708, 15621.3
6436.42, 5.64546, -1.5708, 15620.8
6436.52, 5.64538, -1.5708, 15620.2
6436.62, 5.6453, -1.5708, 15619.7
6436.72, 5.64521, -1.5708, 15619.1
6436.82, 5.64513, -1.5708, 15618.5
6436.92, 5.64505, -1.5708, 15618
6437.02, 5.64497, -1.5708, 15617.4
6437.12, 5.64489, -1.5708, 15616.8
6437.22, 5.6448, -1.5708, 15616.3
6437.32, 5.64472, -1.5708, 15615.7
6437.42, 5.64464, -1.5708, 15615.1
6437.52, 5.64456, -1.5708, 15614.6
6437.62, 5.64448, -1.5708, 15614
6437.72, 5.64439, -1.5708, 15613.4
6437.82, 5.64431, -1.5708, 15612.9
6437.92, 5.64423, -1.5708, 15612.3
6438.02, 5.64415, -1.5708, 15611.8
6438.12, 5.64407, -1.5708, 15611.2
6438.22, 5.64398, -1.5708, 15610.6
6438.32, 5.6439, -1.5708, 15610.1
6438.42, 5.64382, -1.5708, 15609.5
6438.52, 5.64374, -1.5708, 15608.9
6438.62, 5.64366, -1.5708, 15608.4
6438.72, 5.64357, -1.5708, 15607.8
6438.82, 5.64349, -1.5708, 15607.2
6438.92, 5.64341, -1.5708, 15606.7
6439.02, 5.64333, -1.5708, 15606.1
6439.12, 5.64325, -1.5708, 15605.5
6439.22, 5.64316, -1.5708, 15605
6439.32, 5.64308, -1.5708, 15604.4
6439.42, 5.643, -1.5708, 15603.8
6439.52, 5.64292, -1.5708, 15603.3
6439.62, 5.64284, -1.5708, 15602.7
6439.72, 5.64275, -1.5708, 15602.2
6439.82, 5.64267, -1.5708, 15601.6
6439.92, 5.64259, -1.5708, 15601
6440.02, 5.64251, -1.5708, 15600.5
6440.12, 5.64243, -1.5708, 15599.9
6440.22, 5.64234, -1.5708, 15599.3
6440.32, 5.64226, -1.5708, 15598.8
6440.42, 5.64218, -1.5708, 15598.2
6440.52, 5.6421, -1.5708, 15597.6
6440.62, 5.64202, -1.5708, 15597.1
6440.72, 5.64193, -1.5708, 15596.5
6440.82, 5.64185, -1.5708, 15596
6440.92, 5.64177, -1.5708, 15595.4
6441.02, 5.64169, -1.5708, 15594.8
6441.12, 5.64161, -1.5708, 15594.3
6441.22, 5.64152, -1.5708, 15593.7
6441.32, 5.64144, -1.5708, 15593.1
6441.42, 5.64136, -1.5708, 15592.6
6441.52, 5.64128, -1.5708, 15592
6441.62, 5.6412, -1.5708, 15591.4
6441.72, 5.64111, -1.5708, 15590.9
6441.82, 5.64103, -1.5708, 15590.3
6441.92, 5.64095, -1.5708, 15589.7
6442.02, 5.64087, -1.5708, 15589.2
6442.12, 5.64079, -1.5708, 15588.6
6442.22, 5.6407, -1.5708, 15588.1
6442.32, 5.64062, -1.5708, 15587.5
6442.42, 5.64054, -1.5708, 15586.9
6442.52, 5.64046, -1.5708, 15586.4
6442.62, 5.64038, -1.5708, 15585.8
6442.72, 5.64029, -1.5708, 15585.2
6442.82, 5.64021, -1.5708, 15584.7
6442.92, 5.64013, -1.5708, 15584.1
6443.02, 5.64005, -1.5708, 15583.5
6443.12, 5.63997, -1.5708, 15583
6443.22, 5.63989, -1.5708, 15582.4
6443.32, 5.6398, -1.5708, 15581.8
6443.42, 5.63972, -1.5708, 15581.3
6443.52, 5.63964, -1.5708, 15580.7
6443.62, 5.63956, -1.5708, 15580.2
6443.72, 5.63948, -1.5708, 15579.6
6443.82, 5.63939, -1.5708, 15579
6443.92, 5.63931, -1.5708, 15578.5
6444.02, 5.63923, -1.5708, 15577.9
6444.12, 5.63915, -1.5708, 15577.3
6444.22, 5.63907, -1.5708, 15576.8
6444.32, 5.63898, -1.5708, 15576.2
6444.42, 5.6389, -1.5708, 15575.6
6444.52, 5.63882, -1.5708, 15575.1
6444.62, 5.63874, -1.5708, 15574.5
6444.72, 5.63866, -1.5708, 15574
6444.82, 5.63857, -1.5708, 15573.4
6444.92, 5.63849, -1.5708, 15572.8
6445.02, 5.63841, -1.5708, 15572.3
6445.12, 5.63833, -1.5708, 15571.7
6445.22, 5.63825, -1.5708, 15571.1
6445.32, 5.63817, -1.5708, 15570.6
6445.42, 5.63808, -1.5708, 15570
6445.52, 5.638, -1.5708, 15569.4
6445.62, 5.63792, -1.5708, 15568.9
6445.72, 5.63784, -1.5708, 15568.3
6445.82, 5.63776, -1.5708, 15567.8
6445.92, 5.63767, -1.5708, 15567.2
6446.02, 5.63759, -1.5708, 15566.6
6446.12, 5.63751, -1.5708, 15566.1
6446.22, 5.63743, -1.5708, 15565.5
6446.32, 5.63735, -1.5708, 15564.9
6446.42, 5.63727, -1.5708, 15564.4
6446.52, 5.63718, -1.5708, 15563.8
6446.62, 5.6371, -1.5708, 15563.2
6446.72, 5.63702, -1.5708, 15562.7
6446.82, 5.63694, -1.5708, 15562.1
6446.92, 5.63686, -1.5708, 15561.5
6447.02, 5.63677, -1.5708, 15561
6447.12, 5.63669, -1.5708, 15560.4
6447.22, 5.63661, -1.5708, 15559.9
6447.32, 5.63653, -1.5708, 15559.3
6447.42, 5.63645, -1.5708, 15558.7
6447.52, 5.63637, -1.5708, 15558.2
6447.62, 5.63628, -1.5708, 15557.6
